subjectID,activity,feature,mean,std
18,WALKING,fBodyBodyGyroJerkMag-mean(),-0.7105963110714286,0.04622253247302035
18,WALKING,fBodyBodyGyroJerkMag-std(),-0.7694083855357143,0.039103791245494395
18,WALKING,fBodyBodyGyroMag-mean(),-0.6203313942857143,0.04608191868500942
18,WALKING,fBodyBodyGyroMag-std(),-0.6689081466071428,0.023354842774235947
18,WALKING,fBodyGyro-mean()-X,-0.6096734344642857,0.07525986742740184
18,WALKING,fBodyGyro-mean()-Y,-0.5708981507142857,0.06546805219960984
18,WALKING,fBodyGyro-mean()-Z,-0.5381523448214286,0.04041343496302468
18,WALKING,fBodyGyro-std()-X,-0.7349013901785715,0.043034860442774464
18,WALKING,fBodyGyro-std()-Y,-0.4608906617857143,0.03070168147012302
18,WALKING,fBodyGyro-std()-Z,-0.54840977125,0.07101669053754049
18,WALKING,tBodyAcc-mean()-X,0.27388775857142855,0.04578149023444088
18,WALKING,tBodyAcc-mean()-Y,-0.017802363186607145,0.01822843599149205
18,WALKING,tBodyAcc-mean()-Z,-0.10421831546428571,0.027213592414774713
18,WALKING,tBodyAcc-std()-X,-0.37600552125,0.05155497982106139
18,WALKING,tBodyAcc-std()-Y,-0.22700587489285715,0.06751417876166882
18,WALKING,tBodyAcc-std()-Z,-0.4283480610714286,0.13217896659660056
18,WALKING,tBodyAccJerk-mean()-X,0.07675242783928571,0.18840098510617592
18,WALKING,tBodyAccJerk-mean()-Y,0.028274548189285716,0.22092125847426616
18,WALKING,tBodyAccJerk-mean()-Z,0.010685091,0.180446316090833
18,WALKING,tBodyAccJerk-std()-X,-0.3680569139285714,0.06308866671664273
18,WALKING,tBodyAccJerk-std()-Y,-0.32015876339285715,0.07798257515186045
18,WALKING,tBodyAccJerk-std()-Z,-0.6333258607142858,0.0997745637868966
18,WALKING,tBodyAccJerkMag-mean(),-0.37926926214285717,0.05408028668438377
18,WALKING,tBodyAccJerkMag-std(),-0.42541866125,0.05233391594501468
18,WALKING,tBodyAccMag-mean(),-0.2879080780357143,0.04613369704377127
18,WALKING,tBodyAccMag-std(),-0.46034646535714285,0.04948082027944719
18,WALKING,tBodyGyro-mean()-X,-0.03993997160267857,0.062360642716947856
18,WALKING,tBodyGyro-mean()-Y,-0.0613727362975,0.09051989308251436
18,WALKING,tBodyGyro-mean()-Z,0.0944718394625,0.05513692767355346
18,WALKING,tBodyGyro-std()-X,-0.7044397775,0.04981453443490204
18,WALKING,tBodyGyro-std()-Y,-0.49643153964285713,0.029373715639220165
18,WALKING,tBodyGyro-std()-Z,-0.5114172048214286,0.06446550023948704
18,WALKING,tBodyGyroJerk-mean()-X,-0.09664352956428571,0.10375581824256393
18,WALKING,tBodyGyroJerk-mean()-Y,-0.0433771125875,0.10187887005643588
18,WALKING,tBodyGyroJerk-mean()-Z,-0.0502631568175,0.10676743420201387
18,WALKING,tBodyGyroJerk-std()-X,-0.5781339683928571,0.10548754273738792
18,WALKING,tBodyGyroJerk-std()-Y,-0.6949257894642857,0.07168975431208174
18,WALKING,tBodyGyroJerk-std()-Z,-0.6632595792857143,0.045940886447798104
18,WALKING,tBodyGyroJerkMag-mean(),-0.6364858969642857,0.03168861504478374
18,WALKING,tBodyGyroJerkMag-std(),-0.7265917791071429,0.042941869848855584
18,WALKING,tBodyGyroMag-mean(),-0.5004711478571429,0.028471264272459367
18,WALKING,tBodyGyroMag-std(),-0.60851009125,0.030664432513360613
18,WALKING,tGravityAcc-mean()-X,0.92386524875,0.022233458276357858
18,WALKING,tGravityAcc-mean()-Y,-0.2543170858928571,0.013058921542270669
18,WALKING,tGravityAcc-mean()-Z,-0.06093134158928572,0.16456906557489626
18,WALKING,tGravityAcc-std()-X,-0.9830108826785714,0.007341329586490825
18,WALKING,tGravityAcc-std()-Y,-0.9753116589285714,0.01910399206110442
18,WALKING,tGravityAcc-std()-Z,-0.97248384875,0.012387611002047612
18,WALKING,tGravityAccMag-mean(),-0.2879080780357143,0.04613369704377127
18,WALKING,tGravityAccMag-std(),-0.46034646535714285,0.04948082027944719
18,WALKING_DOWNSTAIRS,fBodyAcc-mean()-X,-0.3500867932727273,0.09070896474694992
18,WALKING_DOWNSTAIRS,fBodyAcc-mean()-Y,-0.3090496138181818,0.08750578681768176
18,WALKING_DOWNSTAIRS,fBodyAcc-mean()-Z,-0.505824358,0.10513993777939597
18,WALKING_DOWNSTAIRS,fBodyAcc-std()-X,-0.2855358716363636,0.07825915089186558
18,WALKING_DOWNSTAIRS,fBodyAcc-std()-Y,-0.273798158,0.05923321215732061
18,WALKING_DOWNSTAIRS,fBodyAcc-std()-Z,-0.41825864981818184,0.09637261070498786
18,WALKING_DOWNSTAIRS,fBodyAccJerk-mean()-X,-0.41272828672727274,0.08735930455767943
18,WALKING_DOWNSTAIRS,fBodyAccJerk-mean()-Y,-0.4659826663636364,0.0779116758491605
18,WALKING_DOWNSTAIRS,fBodyAccJerk-mean()-Z,-0.622135895090909,0.0797032433903552
18,WALKING_DOWNSTAIRS,fBodyAccJerk-std()-X,-0.4160505009090909,0.08321999321774856
18,WALKING_DOWNSTAIRS,fBodyAccJerk-std()-Y,-0.46454605472727273,0.0865084168089748
18,WALKING_DOWNSTAIRS,fBodyAccJerk-std()-Z,-0.6787510803636364,0.06953279214752149
18,WALKING_DOWNSTAIRS,fBodyAccMag-mean(),-0.24197353478181818,0.10518833535920243
18,WALKING_DOWNSTAIRS,fBodyAccMag-std(),-0.3442994341818182,0.0806300400411016
18,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag-mean(),-0.3833987134,0.10239259829376451
18,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag-std(),-0.38656507236363635,0.12531589318186828
18,WALKING_DOWNSTAIRS,fBodyBodyGyroJerkMag-mean(),-0.7442360450909091,0.08214209077813829
18,WALKING_DOWNSTAIRS,fBodyBodyGyroJerkMag-std(),-0.7634308016545455,0.112260973402111
18,WALKING_DOWNSTAIRS,fBodyBodyGyroMag-mean(),-0.6047354143636363,0.10363245814345014
18,WALKING_DOWNSTAIRS,fBodyBodyGyroMag-std(),-0.5338449321454546,0.2083189887167078
18,WALKING_DOWNSTAIRS,fBodyGyro-mean()-X,-0.4892322745090909,0.15160859613584773
18,WALKING_DOWNSTAIRS,fBodyGyro-mean()-Y,-0.6415275950909091,0.07162333140775184
18,WALKING_DOWNSTAIRS,fBodyGyro-mean()-Z,-0.44703069945454543,0.05749030548233915
18,WALKING_DOWNSTAIRS,fBodyGyro-std()-X,-0.5139470895454545,0.21891915911683524
18,WALKING_DOWNSTAIRS,fBodyGyro-std()-Y,-0.6077579792727272,0.054896807225102075
18,WALKING_DOWNSTAIRS,fBodyGyro-std()-Z,-0.5439961105454545,0.04898139457823387
18,WALKING_DOWNSTAIRS,tBodyAcc-mean()-X,0.2884394689090909,0.04719779474752715
18,WALKING_DOWNSTAIRS,tBodyAcc-mean()-Y,-0.016866692022181818,0.026437126897922433
18,WALKING_DOWNSTAIRS,tBodyAcc-mean()-Z,-0.1033908092,0.03866389223862268
18,WALKING_DOWNSTAIRS,tBodyAcc-std()-X,-0.3026345650909091,0.07635647483745543
18,WALKING_DOWNSTAIRS,tBodyAcc-std()-Y,-0.2542140458181818,0.06625576350067375
18,WALKING_DOWNSTAIRS,tBodyAcc-std()-Z,-0.41861012745454546,0.10057776035817353
18,WALKING_DOWNSTAIRS,tBodyAccJerk-mean()-X,0.08090440452545454,0.14682284656950625
18,WALKING_DOWNSTAIRS,tBodyAccJerk-mean()-Y,-7.570694490909085e-4,0.11513366490118976
18,WALKING_DOWNSTAIRS,tBodyAccJerk-mean()-Z,-0.01417699182,0.09817943797657214
18,WALKING_DOWNSTAIRS,tBodyAccJerk-std()-X,-0.3872239323636364,0.08402725316975998
18,WALKING_DOWNSTAIRS,tBodyAccJerk-std()-Y,-0.44703387254545457,0.08197977270116831
18,WALKING_DOWNSTAIRS,tBodyAccJerk-std()-Z,-0.6512466649090909,0.07309030780127582
18,WALKING_DOWNSTAIRS,tBodyAccJerkMag-mean(),-0.466516044,0.05338162591652662
18,WALKING_DOWNSTAIRS,tBodyAccJerkMag-std(),-0.3825173332,0.1063285539609555
18,WALKING_DOWNSTAIRS,tBodyAccMag-mean(),-0.29353197363636363,0.05590454063051409
18,WALKING_DOWNSTAIRS,tBodyAccMag-std(),-0.22993424703636364,0.08971776817945076
18,WALKING_DOWNSTAIRS,tBodyGyro-mean()-X,-0.057654865565454544,0.2678145863620352
18,WALKING_DOWNSTAIRS,tBodyGyro-mean()-Y,-0.06362143367618181,0.1817511179058549
18,WALKING_DOWNSTAIRS,tBodyGyro-mean()-Z,0.09874716831272727,0.13023048914833157
18,WALKING_DOWNSTAIRS,tBodyGyro-std()-X,-0.5024730335090909,0.20533373103358823
18,WALKING_DOWNSTAIRS,tBodyGyro-std()-Y,-0.617230786,0.05243868883422174
18,WALKING_DOWNSTAIRS,tBodyGyro-std()-Z,-0.48365826072727275,0.04989454745717716
18,WALKING_DOWNSTAIRS,tBodyGyroJerk-mean()-X,-0.08365665731818182,0.1629445080478103
18,WALKING_DOWNSTAIRS,tBodyGyroJerk-mean()-Y,-0.05091202588909091,0.07655235186086501
18,WALKING_DOWNSTAIRS,tBodyGyroJerk-mean()-Z,-0.05705918139090909,0.1098498288440823
18,WALKING_DOWNSTAIRS,tBodyGyroJerk-std()-X,-0.6767161816363636,0.0651761859483926
18,WALKING_DOWNSTAIRS,tBodyGyroJerk-std()-Y,-0.7526086221818182,0.08406711169290122
18,WALKING_DOWNSTAIRS,tBodyGyroJerk-std()-Z,-0.605655411090909,0.06089006098724246
18,WALKING_DOWNSTAIRS,tBodyGyroJerkMag-mean(),-0.7016630736363636,0.04144793126149636
18,WALKING_DOWNSTAIRS,tBodyGyroJerkMag-std(),-0.7441595189090909,0.09768647226283962
18,WALKING_DOWNSTAIRS,tBodyGyroMag-mean(),-0.38102281472727273,0.1270421633024256
18,WALKING_DOWNSTAIRS,tBodyGyroMag-std(),-0.5079954783272728,0.18646554520572495
18,WALKING_DOWNSTAIRS,tGravityAcc-mean()-X,0.9322774783636364,0.018107964678404562
18,WALKING_DOWNSTAIRS,tGravityAcc-mean()-Y,-0.22580912545454546,0.020778799809653904
18,WALKING_DOWNSTAIRS,tGravityAcc-mean()-Z,-0.049363673345454544,0.15697682669536547
18,WALKING_DOWNSTAIRS,tGravityAcc-std()-X,-0.9604048745454545,0.022320935572002036
18,WALKING_DOWNSTAIRS,tGravityAcc-std()-Y,-0.9329622181818182,0.032649964987707454
18,WALKING_DOWNSTAIRS,tGravityAcc-std()-Z,-0.9216617496363636,0.04164461742017874
18,WALKING_DOWNSTAIRS,tGravityAccMag-mean(),-0.29353197363636363,0.05590454063051409
18,WALKING_DOWNSTAIRS,tGravityAccMag-std(),-0.22993424703636364,0.08971776817945076
18,WALKING_UPSTAIRS,fBodyAcc-mean()-X,-0.4650972618965517,0.05970567140042541
18,WALKING_UPSTAIRS,fBodyAcc-mean()-Y,-0.3634507425862069,0.06782958270813329
18,WALKING_UPSTAIRS,fBodyAcc-mean()-Z,-0.5227283770689655,0.10308610516066505
18,WALKING_UPSTAIRS,fBodyAcc-std()-X,-0.35063984086206895,0.044227865171455306
18,WALKING_UPSTAIRS,fBodyAcc-std()-Y,-0.19055063815517242,0.0866912076494995
18,WALKING_UPSTAIRS,fBodyAcc-std()-Z,-0.26957139046551726,0.0852525355033987
18,WALKING_UPSTAIRS,fBodyAccJerk-mean()-X,-0.5894105901724138,0.04120313451910834
18,WALKING_UPSTAIRS,fBodyAccJerk-mean()-Y,-0.5796502860344828,0.049685807963198735
18,WALKING_UPSTAIRS,fBodyAccJerk-mean()-Z,-0.7361492741379311,0.0764460349602902
18,WALKING_UPSTAIRS,fBodyAccJerk-std()-X,-0.5753312524137931,0.04085818372382133
18,WALKING_UPSTAIRS,fBodyAccJerk-std()-Y,-0.5855314329310345,0.04565071109626658
18,WALKING_UPSTAIRS,fBodyAccJerk-std()-Z,-0.7847284303448275,0.06256085350909672
18,WALKING_UPSTAIRS,fBodyAccMag-mean(),-0.4365610644827586,0.054267251731608394
18,WALKING_UPSTAIRS,fBodyAccMag-std(),-0.43621893344827584,0.049541506760431564
18,WALKING_UPSTAIRS,fBodyBodyAccJerkMag-mean(),-0.5744813965517241,0.04574909181314457
18,WALKING_UPSTAIRS,fBodyBodyAccJerkMag-std(),-0.5879260770689655,0.05394408111682069
18,WALKING_UPSTAIRS,fBodyBodyGyroJerkMag-mean(),-0.826193160862069,0.028889627247165053
18,WALKING_UPSTAIRS,fBodyBodyGyroJerkMag-std(),-0.8609109922413793,0.026400386550714628
18,WALKING_UPSTAIRS,fBodyBodyGyroMag-mean(),-0.6540290893103449,0.07459186764430452
18,WALKING_UPSTAIRS,fBodyBodyGyroMag-std(),-0.5330446360344827,0.13778179534859783
18,WALKING_UPSTAIRS,fBodyGyro-mean()-X,-0.59232371,0.11877444963357563
18,WALKING_UPSTAIRS,fBodyGyro-mean()-Y,-0.6498172665517241,0.04041806092248614
18,WALKING_UPSTAIRS,fBodyGyro-mean()-Z,-0.5043640968965517,0.08554882818948036
18,WALKING_UPSTAIRS,fBodyGyro-std()-X,-0.6007112963793103,0.16973754703653895
18,WALKING_UPSTAIRS,fBodyGyro-std()-Y,-0.44342983689655174,0.12131774880887428
18,WALKING_UPSTAIRS,fBodyGyro-std()-Z,-0.46602243120689657,0.15480146615594534
18,WALKING_UPSTAIRS,tBodyAcc-mean()-X,0.2654012018965517,0.06444488653240497
18,WALKING_UPSTAIRS,tBodyAcc-mean()-Y,-0.02220606843789138,0.028664213409358957
18,WALKING_UPSTAIRS,tBodyAcc-mean()-Z,-0.1126558913275862,0.050994417618276236
18,WALKING_UPSTAIRS,tBodyAcc-std()-X,-0.38016828672413794,0.03718430880551966
18,WALKING_UPSTAIRS,tBodyAcc-std()-Y,-0.21115512022413793,0.07507195505754752
18,WALKING_UPSTAIRS,tBodyAcc-std()-Z,-0.31437339137931036,0.08319529525305214
18,WALKING_UPSTAIRS,tBodyAccJerk-mean()-X,0.08124020285172413,0.18929990330445734
18,WALKING_UPSTAIRS,tBodyAccJerk-mean()-Y,0.021165469177586205,0.1791165780229153
18,WALKING_UPSTAIRS,tBodyAccJerk-mean()-Z,0.009358966286206897,0.19531021424853567
18,WALKING_UPSTAIRS,tBodyAccJerk-std()-X,-0.5632021346551724,0.03608142348799755
18,WALKING_UPSTAIRS,tBodyAccJerk-std()-Y,-0.5679406386206897,0.045757936723135384
18,WALKING_UPSTAIRS,tBodyAccJerk-std()-Z,-0.7608299112068966,0.06792603250570323
18,WALKING_UPSTAIRS,tBodyAccJerkMag-mean(),-0.601463948275862,0.035314815190269494
18,WALKING_UPSTAIRS,tBodyAccJerkMag-std(),-0.5793303203448276,0.04692403684265287
18,WALKING_UPSTAIRS,tBodyAccMag-mean(),-0.2791463127586207,0.0328580475802079
18,WALKING_UPSTAIRS,tBodyAccMag-std(),-0.37184157,0.04954396427973434
18,WALKING_UPSTAIRS,tBodyGyro-mean()-X,-0.04706839150172414,0.2509783044989543
18,WALKING_UPSTAIRS,tBodyGyro-mean()-Y,-0.052613381986206895,0.20323706038139738
18,WALKING_UPSTAIRS,tBodyGyro-mean()-Z,0.09067364784310344,0.17154312022695778
18,WALKING_UPSTAIRS,tBodyGyro-std()-X,-0.593841504137931,0.15952100111287018
18,WALKING_UPSTAIRS,tBodyGyro-std()-Y,-0.5072970031034483,0.08685183864760042
18,WALKING_UPSTAIRS,tBodyGyro-std()-Z,-0.43392221206896553,0.14687167447503927
18,WALKING_UPSTAIRS,tBodyGyroJerk-mean()-X,-0.08999530366586207,0.14254233816721168
18,WALKING_UPSTAIRS,tBodyGyroJerk-mean()-Y,-0.05274726108275862,0.1229200637575158
18,WALKING_UPSTAIRS,tBodyGyroJerk-mean()-Z,-0.06925362113965518,0.13054263419326673
18,WALKING_UPSTAIRS,tBodyGyroJerk-std()-X,-0.7606890286206897,0.04926303303947335
18,WALKING_UPSTAIRS,tBodyGyroJerk-std()-Y,-0.8288721712068966,0.03484024219186913
18,WALKING_UPSTAIRS,tBodyGyroJerk-std()-Z,-0.7189517579310345,0.031714208865626155
18,WALKING_UPSTAIRS,tBodyGyroJerkMag-mean(),-0.7816526893103448,0.0224365246867466
18,WALKING_UPSTAIRS,tBodyGyroJerkMag-std(),-0.8355251279310345,0.02736856388472447
18,WALKING_UPSTAIRS,tBodyGyroMag-mean(),-0.3691086,0.0894962050520141
18,WALKING_UPSTAIRS,tBodyGyroMag-std(),-0.528058134137931,0.12605149137593538
18,WALKING_UPSTAIRS,tGravityAcc-mean()-X,0.8833302584482758,0.03282685664741102
18,WALKING_UPSTAIRS,tGravityAcc-mean()-Y,-0.31661994620689654,0.013955379989907412
18,WALKING_UPSTAIRS,tGravityAcc-mean()-Z,-0.10611254918965517,0.1943083839250187
18,WALKING_UPSTAIRS,tGravityAcc-std()-X,-0.9617388070689655,0.023553546498674936
18,WALKING_UPSTAIRS,tGravityAcc-std()-Y,-0.9420568812068966,0.04404322713954617
18,WALKING_UPSTAIRS,tGravityAcc-std()-Z,-0.9078397239655173,0.06295697580074133
18,WALKING_UPSTAIRS,tGravityAccMag-mean(),-0.2791463127586207,0.0328580475802079
18,WALKING_UPSTAIRS,tGravityAccMag-std(),-0.37184157,0.04954396427973434
19,LAYING,fBodyAcc-mean()-X,-0.97453373,0.024125086321523926
19,LAYING,fBodyAcc-mean()-Y,-0.9727988240963855,0.0216549295746603
19,LAYING,fBodyAcc-mean()-Z,-0.9853404473493976,0.011367392713177686
19,LAYING,fBodyAcc-std()-X,-0.9620850012048193,0.040079910078796625
19,LAYING,fBodyAcc-std()-Y,-0.9748320756626506,0.028077337762140928
19,LAYING,fBodyAcc-std()-Z,-0.98474099819277106,0.01577390728761917
19,LAYING,fBodyAccJerk-mean()-X,-0.9834785618072289,0.009310812691027846
19,LAYING,fBodyAccJerk-mean()-Y,-0.9748782709638554,0.014886310603003654
19,LAYING,fBodyAccJerk-mean()-Z,-0.9865064887951808,0.007162049799183974
19,LAYING,fBodyAccJerk-std()-X,-0.9852780069879518,0.008740926105381701
19,LAYING,fBodyAccJerk-std()-Y,-0.9759641115662651,0.014898456118294772
19,LAYING,fBodyAccJerk-std()-Z,-0.9885587033734939,0.005811702605123616
19,LAYING,fBodyAccMag-mean(),-0.9719574013253012,0.03002048988806421
19,LAYING,fBodyAccMag-std(),-0.9640567739759036,0.042874760156927406
19,LAYING,fBodyBodyAccJerkMag-mean(),-0.9806215640963856,0.013936184276776961
19,LAYING,fBodyBodyAccJerkMag-std(),-0.9794521884337349,0.016919065704031296
19,LAYING,fBodyBodyGyroJerkMag-mean(),-0.9818904703614458,0.012732541856761039
19,LAYING,fBodyBodyGyroJerkMag-std(),-0.9793278474698796,0.018059981104964914
19,LAYING,fBodyBodyGyroMag-mean(),-0.9656247244578313,0.033121084132489376
19,LAYING,fBodyBodyGyroMag-std(),-0.9574960244578313,0.05000521059702776
19,LAYING,fBodyGyro-mean()-X,-0.9741962175903615,0.02678386808944211
19,LAYING,fBodyGyro-mean()-Y,-0.972061003493976,0.017523597189887698
19,LAYING,fBodyGyro-mean()-Z,-0.9739323325301205,0.03022711036876777
19,LAYING,fBodyGyro-std()-X,-0.983944795060241,0.021445345631709436
19,LAYING,fBodyGyro-std()-Y,-0.9598313657831326,0.03197367087959988
19,LAYING,fBodyGyro-std()-Z,-0.9754175238554217,0.030406685791897283
19,LAYING,tBodyAcc-mean()-X,0.2726537334939759,0.05307776941533503
19,LAYING,tBodyAcc-mean()-Y,-0.017142686442168674,0.0064400864874768916
19,LAYING,tBodyAcc-mean()-Z,-0.10898146186746988,0.007208395737571648
19,LAYING,tBodyAcc-std()-X,-0.9650195795180723,0.035785305474906395
19,LAYING,tBodyAcc-std()-Y,-0.9734499685542168,0.026834995670606984
19,LAYING,tBodyAcc-std()-Z,-0.9846728372289156,0.014834472619268853
19,LAYING,tBodyAccJerk-mean()-X,0.07723179986506024,0.021339463159548232
19,LAYING,tBodyAccJerk-mean()-Y,0.011149573306746988,0.012615048494049118
19,LAYING,tBodyAccJerk-mean()-Z,-9.886908553253012e-4,0.011602346244070008
19,LAYING,tBodyAccJerk-std()-X,-0.9836052234939759,0.0093971157063206991
19,LAYING,tBodyAccJerk-std()-Y,-0.9745245226506024,0.015304906067818067
19,LAYING,tBodyAccJerk-std()-Z,-0.9882601810843373,0.006391180633938019
19,LAYING,tBodyAccJerkMag-mean(),-0.98478434,0.007211717327968056
19,LAYING,tBodyAccJerkMag-std(),-0.9806682878313253,0.015158871225647737
19,LAYING,tBodyAccMag-mean(),-0.9662608068674698,0.035836699980477844
19,LAYING,tBodyAccMag-std(),-0.9631934890361445,0.04290349948008112
19,LAYING,tBodyGyro-mean()-X,-0.031207273055956625,0.03580902793174068
19,LAYING,tBodyGyro-mean()-Y,-0.09526280140963855,0.08937156099698618
19,LAYING,tBodyGyro-mean()-Z,0.10860511373493976,0.09398750218017062
19,LAYING,tBodyGyro-std()-X,-0.9813576114457832,0.022555359623627133
19,LAYING,tBodyGyro-std()-Y,-0.9636177056626506,0.026975897400086025
19,LAYING,tBodyGyro-std()-Z,-0.9731975238554217,0.03248591247970661
19,LAYING,tBodyGyroJerk-mean()-X,-0.0956018266746988,0.01790159020177622
19,LAYING,tBodyGyroJerk-mean()-Y,-0.037147659705180726,0.013104092565160454
19,LAYING,tBodyGyroJerk-mean()-Z,-0.05991614779518072,0.022435258440819054
19,LAYING,tBodyGyroJerk-std()-X,-0.9761056634939759,0.020862170250583074
19,LAYING,tBodyGyroJerk-std()-Y,-0.9846077289156626,0.008532225550690666
19,LAYING,tBodyGyroJerk-std()-Z,-0.9869583639759036,0.009128952615932927
19,LAYING,tBodyGyroJerkMag-mean(),-0.9853424977108434,0.008819369326768611
19,LAYING,tBodyGyroJerkMag-std(),-0.9802455108433735,0.015611136559911027
19,LAYING,tBodyGyroMag-mean(),-0.9532634327710844,0.06254596413358225
19,LAYING,tBodyGyroMag-std(),-0.9559066465060241,0.04866861372398516
19,LAYING,tGravityAcc-mean()-X,-0.6800431550602409,0.1922928644014768
19,LAYING,tGravityAcc-mean()-Y,0.7256466227710844,0.0539634737462191
19,LAYING,tGravityAcc-mean()-Z,0.6876238525301205,0.05671813664217706
19,LAYING,tGravityAcc-std()-X,-0.9589596110843374,0.060538717809044094
19,LAYING,tGravityAcc-std()-Y,-0.9869931496385542,0.02334527863210677
19,LAYING,tGravityAcc-std()-Z,-0.988819031566265,0.018160801374370775
19,LAYING,tGravityAccMag-mean(),-0.9662608068674698,0.035836699980477844
19,LAYING,tGravityAccMag-std(),-0.9631934890361445,0.04290349948008112
19,SITTING,fBodyAcc-mean()-X,-0.9792380317808219,0.022260452272698412
19,SITTING,fBodyAcc-mean()-Y,-0.9607631819178082,0.04784173613986021
19,SITTING,fBodyAcc-mean()-Z,-0.9663350910958904,0.03936442263225995
19,SITTING,fBodyAcc-std()-X,-0.9752042453424657,0.02568823408203891
19,SITTING,fBodyAcc-std()-Y,-0.9480530701369863,0.07531291191090914
19,SITTING,fBodyAcc-std()-Z,-0.9475149317808219,0.06034537445640747
19,SITTING,fBodyAccJerk-mean()-X,-0.9867755901369863,0.007452911991401502
19,SITTING,fBodyAccJerk-mean()-Y,-0.9791415716438356,0.014041294151497396
19,SITTING,fBodyAccJerk-mean()-Z,-0.98398048,0.010131812876490951
19,SITTING,fBodyAccJerk-std()-X,-0.988576991369863,0.006827828402005587
19,SITTING,fBodyAccJerk-std()-Y,-0.9809998576712329,0.013181856018767544
19,SITTING,fBodyAccJerk-std()-Z,-0.9881519157534246,0.007103262807148698
19,SITTING,fBodyAccMag-mean(),-0.9626325779452055,0.055670427914320274
19,SITTING,fBodyAccMag-std(),-0.9528022776712329,0.06713412853191944
19,SITTING,fBodyBodyAccJerkMag-mean(),-0.9837516467123287,0.013027874612413129
19,SITTING,fBodyBodyAccJerkMag-std(),-0.983687272739726,0.015161269094049065
19,SITTING,fBodyBodyGyroJerkMag-mean(),-0.9867274184931507,0.01136815824470196
19,SITTING,fBodyBodyGyroJerkMag-std(),-0.9854164446575342,0.015083113585002483
19,SITTING,fBodyBodyGyroMag-mean(),-0.9642387684931507,0.03843561732130071
19,SITTING,fBodyBodyGyroMag-std(),-0.950484417260274,0.054991613735776275
19,SITTING,fBodyGyro-mean()-X,-0.9817436649315069,0.01702882880108874
19,SITTING,fBodyGyro-mean()-Y,-0.9681886757534247,0.028019620496904044
19,SITTING,fBodyGyro-mean()-Z,-0.9682357779452054,0.027567463528218615
19,SITTING,fBodyGyro-std()-X,-0.9855760482191781,0.014724145887457778
19,SITTING,fBodyGyro-std()-Y,-0.9555986101369863,0.03722475148231119
19,SITTING,fBodyGyro-std()-Z,-0.9678692491780821,0.02574024522035757
19,SITTING,tBodyAcc-mean()-X,0.2738303161643836,0.02190329462475646
19,SITTING,tBodyAcc-mean()-Y,-0.016739260030136986,0.014288796406559777
19,SITTING,tBodyAcc-mean()-Z,-0.10870765430136986,0.026750515984480364
19,SITTING,tBodyAcc-std()-X,-0.9763576630136986,0.02462800296492714
19,SITTING,tBodyAcc-std()-Y,-0.9503889439726028,0.0699181023947707
19,SITTING,tBodyAcc-std()-Z,-0.9519296150684932,0.05622218640136982
19,SITTING,tBodyAccJerk-mean()-X,0.07537471291917808,0.021264324009480612
19,SITTING,tBodyAccJerk-mean()-Y,0.013792100584383562,0.03455344914035851
19,SITTING,tBodyAccJerk-mean()-Z,0.0017310680021369862,0.04385364832554265
19,SITTING,tBodyAccJerk-std()-X,-0.9870432854794521,0.007437455039669152
19,SITTING,tBodyAccJerk-std()-Y,-0.9792677290410959,0.014039599795838903
19,SITTING,tBodyAccJerk-std()-Z,-0.9867047402739726,0.008583937887439665
19,SITTING,tBodyAccJerkMag-mean(),-0.9864239760273973,0.008304876623873154
19,SITTING,tBodyAccJerkMag-std(),-0.9842051849315069,0.013786008859716358
19,SITTING,tBodyAccMag-mean(),-0.9620740656164384,0.041848117586420944
19,SITTING,tBodyAccMag-std(),-0.951755657260274,0.07075438926651591
19,SITTING,tBodyGyro-mean()-X,-0.021415128005479452,0.0344358624903745
19,SITTING,tBodyGyro-mean()-Y,-0.052020788643835615,0.19575148695294897
19,SITTING,tBodyGyro-mean()-Z,0.09689807181684931,0.07478677936090594
19,SITTING,tBodyGyro-std()-X,-0.984625306849315,0.015237415959173295
19,SITTING,tBodyGyro-std()-Y,-0.9597583095890411,0.033997218037258845
19,SITTING,tBodyGyro-std()-Z,-0.9655949763013698,0.027918553220099267
19,SITTING,tBodyGyroJerk-mean()-X,-0.10098613145205479,0.01124287631970828
19,SITTING,tBodyGyroJerk-mean()-Y,-0.042517021506849315,0.02543699535275071
19,SITTING,tBodyGyroJerk-mean()-Z,-0.059080168424657534,0.01673459093752581
19,SITTING,tBodyGyroJerk-std()-X,-0.988464752739726,0.009526537065959384
19,SITTING,tBodyGyroJerk-std()-Y,-0.9874659150684931,0.008817000744064014
19,SITTING,tBodyGyroJerk-std()-Z,-0.98531069,0.01462461066672536
19,SITTING,tBodyGyroJerkMag-mean(),-0.9894503165753424,0.007129002016248533
19,SITTING,tBodyGyroJerkMag-std(),-0.9858312846575342,0.013416483429004523
19,SITTING,tBodyGyroMag-mean(),-0.9422290438356165,0.09113074818286543
19,SITTING,tBodyGyroMag-std(),-0.9504918079452055,0.05443176794195972
19,SITTING,tGravityAcc-mean()-X,0.5813715090410959,0.2900866094903622
19,SITTING,tGravityAcc-mean()-Y,0.36034353465753427,0.14886884189948618
19,SITTING,tGravityAcc-mean()-Z,0.4891265946575342,0.19796712930051763
19,SITTING,tGravityAcc-std()-X,-0.9693550101369863,0.05546837318373899
